mode,roster_size,repetition,surface_ms,keyed_ms,contract_ms,incremental_ms,incremental_over_keyed_ms,contract_to_surface_ratio,contract_to_keyed_ratio,incremental_share_of_contract,incremental_over_keyed_share_of_contract
replace,200,71,0.0797,0.0681,1.773,1.6933,1.7049,22.245922,26.035242,0.955048,0.961591
replace,200,72,0.0774,0.0698,1.6982,1.6208,1.6284,21.940568,24.329513,0.954422,0.958898
replace,200,73,0.0757,0.0704,1.6904,1.6147,1.62,22.330251,24.011364,0.955218,0.958353
replace,200,74,0.0782,0.0685,1.7536,1.6754,1.6851,22.424552,25.6,0.955406,0.960938
replace,200,75,0.0788,0.0688,1.6933,1.6145,1.6245,21.488579,24.611919,0.953464,0.959369
replace,200,76,0.0762,0.0676,1.7625,1.6863,1.6949,23.129921,26.072485,0.956766,0.961645
replace,200,77,0.0768,0.0677,1.6902,1.6134,1.6225,22.007813,24.966027,0.954562,0.959946
replace,200,78,0.0781,0.0681,1.6887,1.6106,1.6206,21.622279,24.797357,0.953751,0.959673
replace,200,79,0.076,0.0682,1.7733,1.6973,1.7051,23.332895,26.001466,0.957142,0.961541
replace,200,80,0.0782,0.0684,1.6963,1.6181,1.6279,21.691816,24.799708,0.9539,0.959677
replace,200,81,0.0762,0.0686,1.7616,1.6854,1.693,23.11811,25.6793,0.956744,0.961058
replace,200,82,0.0766,0.0691,1.6871,1.6105,1.618,22.024804,24.41534,0.954597,0.959042
replace,200,83,0.0788,0.07,1.6972,1.6184,1.6272,21.538071,24.245714,0.953571,0.958756
replace,200,84,0.0766,0.0686,1.7729,1.6963,1.7043,23.144909,25.844023,0.956794,0.961306
replace,200,85,0.0763,0.0681,1.6767,1.6004,1.6086,21.975098,24.621145,0.954494,0.959385
replace,200,86,0.1342,0.0692,1.6881,1.5539,1.6189,12.578987,24.394509,0.920502,0.959007
replace,200,87,0.0767,0.0681,1.6867,1.61,1.6186,21.990874,24.767988,0.954527,0.959625
replace,200,88,0.0757,0.0679,1.6902,1.6145,1.6223,22.327609,24.892489,0.955212,0.959827
replace,200,89,0.0788,0.0697,1.7925,1.7137,1.7228,22.747462,25.71736,0.956039,0.961116
replace,200,90,0.0777,0.0681,1.6867,1.609,1.6186,21.707851,24.767988,0.953934,0.959625
replace,200,91,0.0762,0.0708,1.6927,1.6165,1.6219,22.213911,23.908192,0.954983,0.958173
replace,200,92,0.0785,0.0683,1.7375,1.659,1.6692,22.133758,25.439239,0.95482,0.960691
replace,200,93,0.0806,0.0737,1.7292,1.6486,1.6555,21.454094,23.462687,0.953389,0.957379
replace,200,94,0.0772,0.0679,1.7968,1.7196,1.7289,23.274611,26.462445,0.957035,0.962211
replace,200,95,0.085,0.0688,1.686,1.601,1.6172,19.835294,24.505814,0.949585,0.959193
replace,200,96,0.0784,0.0684,1.8604,1.782,1.792,23.729592,27.19883,0.957859,0.963234
replace,200,97,0.0762,0.0737,1.9586,1.8824,1.8849,25.703412,26.575305,0.961095,0.962371
replace,200,98,0.0778,0.0743,1.6902,1.6124,1.6159,21.724936,22.748318,0.95397,0.956041
replace,200,99,0.0817,0.0732,1.9397,1.858,1.8665,23.741738,26.498634,0.95788,0.962262
replace,200,100,0.0762,0.0701,1.736,1.6598,1.6659,22.782152,24.764622,0.956106,0.95962
replace,200,101,0.0798,0.0713,1.7205,1.6407,1.6492,21.56015,24.130435,0.953618,0.958559
replace,200,102,0.0779,0.0706,1.818,1.7401,1.7474,23.337612,25.750708,0.957151,0.961166
replace,200,103,0.0778,0.069,1.7001,1.6223,1.6311,21.852185,24.63913,0.954238,0.959414
replace,200,104,0.0786,0.0695,1.7789,1.7003,1.7094,22.632316,25.595683,0.955815,0.960931
replace,200,105,0.0808,0.0712,1.691,1.6102,1.6198,20.928218,23.75,0.952218,0.957895
replace,200,106,0.0849,0.0773,1.688,1.6031,1.6107,19.882214,21.836999,0.949704,0.954206
replace,200,107,0.0772,0.0697,1.7552,1.678,1.6855,22.735751,25.182209,0.956016,0.960289
replace,200,108,0.079,0.0686,1.6845,1.6055,1.6159,21.322785,24.555394,0.953102,0.959276
replace,200,109,0.0767,0.069,1.7494,1.6727,1.6804,22.808344,25.353623,0.956156,0.960558
replace,200,110,0.0786,0.0692,1.6784,1.5998,1.6092,21.35369,24.254335,0.95317,0.95877
replace,200,111,0.0805,0.0692,1.685,1.6045,1.6158,20.931677,24.349711,0.952226,0.958932
replace,200,112,0.0771,0.0678,1.7984,1.7213,1.7306,23.325551,26.525074,0.957129,0.9623
replace,200,113,0.0777,0.0747,1.7169,1.6392,1.6422,22.096525,22.983936,0.954744,0.956491
replace,200,114,0.0779,0.0678,1.6734,1.5955,1.6056,21.481386,24.681416,0.953448,0.959484
replace,200,115,0.1312,0.0684,1.6797,1.5485,1.6113,12.802591,24.557018,0.921891,0.959278
replace,200,116,0.0771,0.0694,1.6748,1.5977,1.6054,21.722438,24.132565,0.953965,0.958562
replace,200,117,0.079,0.0686,1.7903,1.7113,1.7217,22.662025,26.097668,0.955873,0.961682
replace,200,118,0.0763,0.0682,1.6739,1.5976,1.6057,21.938401,24.543988,0.954418,0.959257
replace,200,119,0.0786,0.0686,1.7069,1.6283,1.6383,21.716285,24.881924,0.953952,0.95981
replace,200,120,0.0777,0.0682,1.7714,1.6937,1.7032,22.797941,25.973607,0.956136,0.961499
replace,200,121,0.0756,0.0675,1.6945,1.6189,1.627,22.414021,25.103704,0.955385,0.960165
replace,200,122,0.0779,0.0697,1.761,1.6831,1.6913,22.605905,25.265423,0.955764,0.96042
replace,200,123,0.0808,0.0698,1.6949,1.6141,1.6251,20.976485,24.282235,0.952328,0.958818
replace,200,124,0.0795,0.0694,1.6833,1.6038,1.6139,21.173585,24.255043,0.952771,0.958771
replace,200,125,0.0942,0.069,1.7837,1.6895,1.7147,18.935244,25.850725,0.947188,0.961316
replace,200,126,0.0777,0.0683,1.7087,1.631,1.6404,21.990991,25.01757,0.954527,0.960028
replace,200,127,0.0767,0.0681,1.7775,1.7008,1.7094,23.174707,26.101322,0.95685,0.961688
replace,200,128,0.0816,0.0682,1.7872,1.7056,1.719,21.901961,26.205279,0.954342,0.96184
replace,200,129,0.079,0.0709,1.6908,1.6118,1.6199,21.402532,23.847673,0.953277,0.958067
replace,200,130,0.0781,0.0689,1.8049,1.7268,1.736,23.110115,26.195936,0.956729,0.961826
replace,200,131,0.0791,0.0714,1.6927,1.6136,1.6213,21.399494,23.707283,0.95327,0.957819
replace,200,132,0.0791,0.1225,1.6923,1.6132,1.5698,21.394437,13.814694,0.953259,0.927613
replace,200,133,0.076,0.0701,1.6919,1.6159,1.6218,22.261842,24.135521,0.95508,0.958567
replace,200,134,0.0806,0.0691,1.6875,1.6069,1.6184,20.936725,24.421129,0.952237,0.959052
replace,200,135,0.0773,0.0699,1.7854,1.7081,1.7155,23.097025,25.542203,0.956704,0.960849
replace,200,136,0.0764,0.0686,1.7073,1.6309,1.6387,22.346859,24.887755,0.955251,0.95982
replace,200,137,0.0775,0.0694,1.69,1.6125,1.6206,21.806452,24.351585,0.954142,0.958935
replace,200,138,0.0776,0.0692,1.7518,1.6742,1.6826,22.574742,25.315029,0.955703,0.960498
replace,200,139,0.0769,0.0686,1.6835,1.6066,1.6149,21.892068,24.540816,0.954321,0.959252
replace,200,140,0.078,0.0702,1.7692,1.6912,1.699,22.682051,25.202279,0.955912,0.960321
replace,200,141,0.0827,0.0692,1.6781,1.5954,1.6089,20.291415,24.25,0.950718,0.958763
replace,200,142,0.076,0.0691,1.6873,1.6113,1.6182,22.201316,24.418234,0.954958,0.959047
replace,200,143,0.0777,0.0731,1.7376,1.6599,1.6645,22.362934,23.770178,0.955283,0.95793
replace,200,144,0.0768,0.0683,1.7148,1.638,1.6465,22.328125,25.106881,0.955213,0.96017
replace,200,145,0.0762,0.0682,1.7538,1.6776,1.6856,23.015748,25.715543,0.956551,0.961113
replace,200,146,0.0773,0.0682,1.6936,1.6163,1.6254,21.909444,24.832845,0.954358,0.959731
replace,200,147,0.0779,0.068,1.6794,1.6015,1.6114,21.558408,24.697059,0.953614,0.959509
replace,200,148,0.077,0.0675,1.7541,1.6771,1.6866,22.780519,25.986667,0.956103,0.961519
replace,200,149,0.0792,0.0688,1.682,1.6028,1.6132,21.237374,24.447674,0.952913,0.959096
replace,200,150,0.0772,0.0694,1.7549,1.6777,1.6855,22.731865,25.286744,0.956009,0.960454
replace,200,151,0.0771,0.0688,1.6788,1.6017,1.61,21.774319,24.401163,0.954074,0.959018
replace,200,152,0.079,0.0685,1.7244,1.6454,1.6559,21.827848,25.173723,0.954187,0.960276
replace,200,153,0.0812,0.0702,1.9233,1.8421,1.8531,23.685961,27.397436,0.957781,0.9635
replace,200,154,0.0782,0.0689,1.7083,1.6301,1.6394,21.845269,24.793904,0.954223,0.959668
replace,200,155,0.077,0.071,1.7195,1.6425,1.6485,22.331169,24.21831,0.95522,0.958709
replace,200,156,0.078,0.0694,1.7505,1.6725,1.6811,22.442308,25.223343,0.955441,0.960354
replace,200,157,0.0774,0.069,1.7026,1.6252,1.6336,21.997416,24.675362,0.95454,0.959474
replace,200,158,0.0777,0.0697,1.7932,1.7155,1.7235,23.078507,25.727403,0.95667,0.961131
replace,200,159,0.0792,0.0695,1.7087,1.6295,1.6392,21.574495,24.585612,0.953649,0.959326
replace,200,160,0.0767,0.0686,1.7543,1.6776,1.6857,22.872229,25.572886,0.956279,0.960896
replace,200,161,0.0834,0.0683,1.8395,1.7561,1.7712,22.056355,26.93265,0.954662,0.96287
replace,200,162,0.0789,0.0691,1.6855,1.6066,1.6164,21.362484,24.392185,0.953189,0.959003
replace,200,163,0.0764,0.0715,1.7725,1.6961,1.701,23.200262,24.79021,0.956897,0.959661
replace,200,164,0.0783,0.0704,1.6869,1.6086,1.6165,21.544061,23.961648,0.953583,0.958267
replace,200,165,0.0776,0.0685,1.6803,1.6027,1.6118,21.653351,24.529927,0.953818,0.959233
replace,200,166,0.0763,0.0688,1.7718,1.6955,1.703,23.221494,25.752907,0.956936,0.961169
replace,200,167,0.0793,0.069,1.7024,1.6231,1.6334,21.467844,24.672464,0.953419,0.959469
replace,200,168,0.0782,0.069,1.7952,1.717,1.7262,22.956522,26.017391,0.956439,0.961564
replace,200,169,0.0771,0.0695,1.7056,1.6285,1.6361,22.12192,24.541007,0.954796,0.959252
replace,200,170,0.0806,0.0684,1.7298,1.6492,1.6614,21.461538,25.289474,0.953405,0.960458
replace,200,171,0.0803,0.0686,1.7812,1.7009,1.7126,22.181818,25.965015,0.954918,0.961487
replace,200,172,0.1065,0.0679,1.7312,1.6247,1.6633,16.255399,25.496318,0.938482,0.960779
replace,200,173,0.0802,0.0684,1.8105,1.7303,1.7421,22.574813,26.469298,0.955703,0.96222
replace,200,174,0.0834,0.0864,1.7217,1.6383,1.6353,20.643885,19.927083,0.95156,0.949817
replace,200,175,0.082,0.0685,1.8141,1.7321,1.7456,22.123171,26.483212,0.954799,0.96224
replace,200,176,0.127,0.0699,1.8604,1.7334,1.7905,14.648819,26.615165,0.931735,0.962427
replace,200,177,0.0922,0.0702,1.7096,1.6174,1.6394,18.542299,24.353276,0.946069,0.958938
replace,200,178,0.08,0.0691,1.6992,1.6192,1.6301,21.24,24.590449,0.952919,0.959334
replace,200,179,0.0815,0.1434,1.7243,1.6428,1.5809,21.157055,12.024407,0.952734,0.916836
replace,200,180,0.0865,0.0715,1.685,1.5985,1.6135,19.479769,23.566434,0.948665,0.957567
replace,200,181,0.0807,0.0684,1.7932,1.7125,1.7248,22.22057,26.216374,0.954997,0.961856
replace,200,182,0.0814,0.0691,1.6745,1.5931,1.6054,20.571253,24.232996,0.951388,0.958734
replace,200,183,0.0805,0.0685,1.6972,1.6167,1.6287,21.08323,24.776642,0.952569,0.959639
replace,200,184,0.0796,0.0767,2.4688,2.3892,2.3921,31.015075,32.187744,0.967758,0.968932
replace,200,185,0.0833,0.0711,1.7154,1.6321,1.6443,20.593037,24.126582,0.95144,0.958552
replace,200,186,0.0824,0.0704,1.8388,1.7564,1.7684,22.315534,26.119318,0.955188,0.961714
replace,200,187,0.0826,0.0684,1.6865,1.6039,1.6181,20.417676,24.656433,0.951023,0.959443
replace,200,188,0.1056,0.0694,1.6993,1.5937,1.6299,16.091856,24.485591,0.937857,0.95916
replace,200,189,0.0804,0.0705,1.9029,1.8225,1.8324,23.66791,26.991489,0.957749,0.962951
replace,200,190,0.076,0.0739,1.704,1.628,1.6301,22.421053,23.058187,0.955399,0.956631
replace,200,191,0.0835,0.0698,1.919,1.8355,1.8492,22.982036,27.492837,0.956488,0.963627
replace,200,192,0.0812,0.0703,1.7524,1.6712,1.6821,21.581281,24.927454,0.953664,0.959884
replace,200,193,0.0765,0.0685,1.6873,1.6108,1.6188,22.056209,24.632117,0.954661,0.959403
replace,200,194,0.0775,0.0698,1.8042,1.7267,1.7344,23.28,25.848138,0.957045,0.961312
replace,200,195,0.077,0.0686,1.6758,1.5988,1.6072,21.763636,24.428571,0.954052,0.959064
replace,200,196,0.0756,0.0688,1.7671,1.6915,1.6983,23.374339,25.684593,0.957218,0.961066
replace,200,197,0.0778,0.0698,1.6757,1.5979,1.6059,21.53856,24.007163,0.953572,0.958346
replace,200,198,0.0775,0.0698,1.6864,1.6089,1.6166,21.76,24.160458,0.954044,0.95861
replace,200,199,0.08,0.0685,1.8542,1.7742,1.7857,23.1775,27.068613,0.956855,0.963057
replace,200,200,0.0787,0.0692,1.684,1.6053,1.6148,21.397713,24.33526,0.953266,0.958907
replace,500,1,0.1891,0.1711,4.2586,4.0695,4.0875,22.52036,24.889538,0.955596,0.959822
replace,500,2,0.1923,0.1743,4.4337,4.2414,4.2594,23.056162,25.437177,0.956628,0.960687
replace,500,3,0.1916,0.1751,4.246,4.0544,4.0709,22.160752,24.249001,0.954875,0.958761
replace,500,4,0.1975,0.1839,4.4517,4.2542,4.2678,22.540253,24.207178,0.955635,0.95869
replace,500,5,0.2056,0.1774,4.2604,4.0548,4.083,20.72179,24.015784,0.951742,0.958361
replace,500,6,0.1904,0.2667,4.2579,4.0675,3.9912,22.36292,15.965129,0.955283,0.937363
replace,500,7,0.1887,0.1726,4.3078,4.1191,4.1352,22.828829,24.958285,0.956196,0.959933
replace,500,8,0.1956,0.1782,4.3525,4.1569,4.1743,22.252045,24.424804,0.95506,0.959058
replace,500,9,0.1914,0.1741,4.4951,4.3037,4.321,23.485371,25.81907,0.95742,0.961269
replace,500,10,0.1901,0.1722,4.3211,4.131,4.1489,22.730668,25.093496,0.956007,0.960149
replace,500,11,0.1947,0.1749,4.3936,4.1989,4.2187,22.565999,25.12064,0.955686,0.960192
replace,500,12,0.1901,0.1747,4.2953,4.1052,4.1206,22.59495,24.58672,0.955742,0.959328
replace,500,13,0.191,0.1702,4.3831,4.1921,4.2129,22.948168,25.752644,0.956424,0.961169
replace,500,14,0.1959,0.1731,4.2736,4.0777,4.1005,21.815212,24.688619,0.95416,0.959496
replace,500,15,0.1918,0.1731,4.3865,4.1947,4.2134,22.870177,25.340843,0.956275,0.960538
replace,500,16,0.1884,0.1727,4.2837,4.0953,4.111,22.737261,24.804285,0.956019,0.959684
replace,500,17,0.1927,0.1788,4.3894,4.1967,4.2106,22.778412,24.549217,0.956099,0.959266
replace,500,18,0.1933,0.1781,4.3173,4.124,4.1392,22.334713,24.240876,0.955227,0.958747
replace,500,19,0.1938,0.1787,4.3971,4.2033,4.2184,22.688854,24.606044,0.955925,0.95936
replace,500,20,0.1937,0.1775,4.2954,4.1017,4.1179,22.175529,24.199437,0.954905,0.958677
replace,500,21,0.1942,0.1753,4.5482,4.354,4.3729,23.420185,25.945237,0.957302,0.961457
replace,500,22,0.1902,0.1759,4.3081,4.1179,4.1322,22.650368,24.491757,0.955851,0.95917
replace,500,23,0.1917,0.1724,4.446,4.2543,4.2736,23.192488,25.788863,0.956883,0.961224
replace,500,24,0.2388,0.1747,4.28,4.0412,4.1053,17.922948,24.499141,0.944206,0.959182
replace,500,25,0.188,0.1729,5.2132,5.0252,5.0403,27.729787,30.151533,0.963938,0.966834
replace,500,26,0.1935,0.1776,4.3491,4.1556,4.1715,22.475969,24.488176,0.955508,0.959164
replace,500,27,0.1963,0.1731,5.1719,4.9756,4.9988,26.346918,29.878105,0.962045,0.966531
replace,500,28,0.1854,0.1724,4.2571,4.0717,4.0847,22.961704,24.693155,0.956449,0.959503
replace,500,29,0.1972,0.1724,5.3007,5.1035,5.1283,26.879817,30.74652,0.962797,0.967476
replace,500,30,0.1964,0.18,4.2491,4.0527,4.0691,21.634929,23.606111,0.953778,0.957638
replace,500,31,0.1884,0.1718,4.6222,4.4338,4.4504,24.53397,26.90454,0.95924,0.962832
replace,500,32,0.1975,0.1732,4.2507,4.0532,4.0775,21.522532,24.542148,0.953537,0.959254
replace,500,33,0.1926,0.1739,4.5237,4.3311,4.3498,23.487539,26.013226,0.957424,0.961558
replace,500,34,0.1943,0.172,4.3106,4.1163,4.1386,22.18528,25.061628,0.954925,0.960098
replace,500,35,0.2283,0.174,4.5743,4.346,4.4003,20.036356,26.28908,0.950091,0.961961
replace,500,36,0.2998,0.1806,4.4891,4.1893,4.3085,14.973649,24.856589,0.933216,0.959769
replace,500,37,0.1902,0.1742,4.5977,4.4075,4.4235,24.172976,26.393226,0.958631,0.962111
replace,500,38,0.1945,0.1856,4.3186,4.1241,4.133,22.203599,23.268319,0.954962,0.957023
replace,500,39,0.2739,0.1758,5.085,4.8111,4.9092,18.56517,28.924915,0.946136,0.965428
replace,500,40,0.1956,0.1768,4.2658,4.0702,4.089,21.808793,24.127828,0.954147,0.958554
replace,500,41,0.1995,0.1755,4.4226,4.2231,4.2471,22.168421,25.2,0.954891,0.960317
replace,500,42,0.1915,0.1773,4.2853,4.0938,4.108,22.377546,24.169769,0.955312,0.958626
replace,500,43,0.1905,0.1763,4.4492,4.2587,4.2729,23.355381,25.236529,0.957183,0.960375
replace,500,44,0.1965,0.1743,4.252,4.0555,4.0777,21.638677,24.394722,0.953786,0.959008
replace,500,45,0.1921,0.1738,4.2808,4.0887,4.107,22.284227,24.63061,0.955125,0.9594
replace,500,46,0.1897,0.2606,4.2958,4.1061,4.0352,22.645229,16.484267,0.955841,0.939336
replace,500,47,0.1936,0.1729,4.2641,4.0705,4.0912,22.02531,24.662233,0.954598,0.959452
replace,500,48,0.2082,0.1828,4.3885,4.1803,4.2057,21.07829,24.007112,0.952558,0.958346
replace,500,49,0.1975,0.1766,4.3126,4.1151,4.136,21.835949,24.420159,0.954204,0.95905
replace,500,50,0.1924,0.1789,4.4319,4.2395,4.253,23.034823,24.773058,0.956587,0.959634
replace,500,51,0.1919,0.1768,4.251,4.0591,4.0742,22.152163,24.044118,0.954858,0.95841
replace,500,52,0.1902,0.1742,4.4484,4.2582,4.2742,23.388013,25.536165,0.957243,0.96084
replace,500,53,0.1928,0.1729,4.2694,4.0766,4.0965,22.144191,24.692886,0.954841,0.959503
replace,500,54,0.1984,0.1732,4.4878,4.2894,4.3146,22.61996,25.911085,0.955791,0.961406
replace,500,55,0.1942,0.1725,4.3282,4.134,4.1557,22.287333,25.091014,0.955131,0.960145
replace,500,56,0.2,0.18,4.4455,4.2455,4.2655,22.2275,24.697222,0.955011,0.95951
replace,500,57,0.1927,0.1765,4.2409,4.0482,4.0644,22.007784,24.027762,0.954562,0.958381
replace,500,58,0.1929,0.1717,4.39,4.1971,4.2183,22.757906,25.567851,0.956059,0.960888
replace,500,59,0.1921,0.1724,4.2594,4.0673,4.087,22.172827,24.706497,0.9549,0.959525
replace,500,60,0.1954,0.1745,5.0488,4.8534,4.8743,25.83828,28.932951,0.961298,0.965437
replace,500,61,0.1869,0.1729,4.2904,4.1035,4.1175,22.955591,24.814344,0.956438,0.959701
replace,500,62,0.1944,0.1786,4.4628,4.2684,4.2842,22.95679,24.987682,0.95644,0.95998
replace,500,63,0.1915,0.1741,4.2516,4.0601,4.0775,22.201567,24.420448,0.954958,0.959051
replace,500,64,0.1916,0.1731,4.3973,4.2057,4.2242,22.950418,25.403235,0.956428,0.960635
replace,500,65,0.1952,0.1748,4.2832,4.088,4.1084,21.942623,24.503432,0.954427,0.959189
replace,500,66,0.1966,0.1745,4.4216,4.225,4.2471,22.490336,25.338682,0.955536,0.960535
replace,500,67,0.1894,0.1708,4.2776,4.0882,4.1068,22.585005,25.044496,0.955723,0.960071
replace,500,68,0.1929,0.1784,4.5343,4.3414,4.3559,23.505962,25.41648,0.957458,0.960655
replace,500,69,0.1928,0.1768,4.2699,4.0771,4.0931,22.146784,24.151018,0.954847,0.958594
replace,500,70,0.197,0.1721,4.4539,4.2569,4.2818,22.608629,25.879721,0.955769,0.96136
replace,500,71,0.2352,0.1726,4.327,4.0918,4.1544,18.397109,25.069525,0.945644,0.960111
replace,500,72,0.1939,0.1752,4.4825,4.2886,4.3073,23.117586,25.585046,0.956743,0.960915
replace,500,73,0.2829,0.176,4.4296,4.1467,4.2536,15.65783,25.168182,0.936134,0.960267
replace,500,74,0.2405,0.1778,4.4698,4.2293,4.292,18.585447,25.139483,0.946194,0.960222
replace,500,75,0.2083,0.1746,4.311,4.1027,4.1364,20.696111,24.690722,0.951682,0.959499
replace,500,76,0.1958,0.1761,5.1678,4.972,4.9917,26.393258,29.345826,0.962112,0.965924
replace,500,77,0.2094,0.1891,4.3265,4.1171,4.1374,20.661414,22.879429,0.951601,0.956293
replace,500,78,0.2032,0.1759,4.4532,4.25,4.2773,21.915354,25.316657,0.95437,0.9605
replace,500,79,0.2018,0.1739,4.4995,4.2977,4.3256,22.296829,25.874066,0.955151,0.961351
replace,500,80,0.4201,0.1764,4.2874,3.8673,4.111,10.205665,24.304989,0.902015,0.958856
replace,500,81,0.2087,0.1833,4.3953,4.1866,4.212,21.060374,23.978723,0.952517,0.958296
replace,500,82,0.1899,0.1775,4.3763,4.1864,4.1988,23.045287,24.655211,0.956607,0.959441
replace,500,83,0.1971,0.1758,4.5332,4.3361,4.3574,22.999493,25.786121,0.956521,0.961219
replace,500,84,0.1925,0.1751,4.311,4.1185,4.1359,22.394805,24.620217,0.955347,0.959383
replace,500,85,0.1901,0.1716,4.442,4.2519,4.2704,23.366649,25.885781,0.957204,0.961369
replace,500,86,0.1963,0.1762,4.2788,4.0825,4.1026,21.797249,24.283768,0.954123,0.95882
replace,500,87,0.2002,0.1763,4.4629,4.2627,4.2866,22.292208,25.314237,0.955141,0.960497
replace,500,88,0.1973,0.1773,4.2956,4.0983,4.1183,21.771921,24.227862,0.954069,0.958725
replace,500,89,0.1926,0.1746,4.4213,4.2287,4.2467,22.955867,25.322451,0.956438,0.960509
replace,500,90,0.1936,0.1751,4.3187,4.1251,4.1436,22.307335,24.664192,0.955172,0.959455
replace,500,91,0.2038,0.174,4.4328,4.229,4.2588,21.750736,25.475862,0.954025,0.960747
replace,500,92,0.1948,0.175,4.3137,4.1189,4.1387,22.144251,24.649714,0.954842,0.959432
replace,500,93,0.1926,0.1738,4.5282,4.3356,4.3544,23.510903,26.054085,0.957467,0.961618
replace,500,94,0.1885,0.1749,4.3152,4.1267,4.1403,22.892308,24.672384,0.956317,0.959469
replace,500,95,0.197,0.1768,5.4807,5.2837,5.3039,27.820812,30.999434,0.964056,0.967741
replace,500,96,0.2078,0.1752,4.3479,4.1401,4.1727,20.923484,24.816781,0.952207,0.959705
replace,500,97,0.1891,0.1786,4.5007,4.3116,4.3221,23.800635,25.199888,0.957984,0.960317
replace,500,98,0.1945,0.1748,4.2559,4.0614,4.0811,21.881234,24.347254,0.954299,0.958928
replace,500,99,0.1975,0.1747,4.4735,4.276,4.2988,22.650633,25.606754,0.955851,0.960948
replace,500,100,0.1929,0.1718,4.2995,4.1066,4.1277,22.288751,25.026193,0.955134,0.960042
replace,500,101,0.1952,0.1735,4.5006,4.3054,4.3271,23.056352,25.940058,0.956628,0.96145
replace,500,102,0.1904,0.1745,4.26,4.0696,4.0855,22.37395,24.412607,0.955305,0.959038
replace,500,103,0.1887,0.1743,4.6838,4.4951,4.5095,24.82141,26.87206,0.959712,0.962787
replace,500,104,0.1948,0.1728,4.2598,4.065,4.087,21.867556,24.65162,0.95427,0.959435
replace,500,105,0.1962,0.1721,4.4745,4.2783,4.3024,22.80581,25.999419,0.956152,0.961538
replace,500,106,0.194,0.1723,4.2858,4.0918,4.1135,22.091753,24.874057,0.954734,0.959797
replace,500,107,0.1953,0.1725,5.1793,4.984,5.0068,26.519713,30.024928,0.962292,0.966694
replace,500,108,0.1928,0.1802,4.2742,4.0814,4.094,22.169087,23.719201,0.954892,0.95784
replace,500,109,0.1881,0.1732,4.4519,4.2638,4.2787,23.66773,25.703811,0.957748,0.961095
replace,500,110,0.1922,0.1736,4.2466,4.0544,4.073,22.094693,24.461982,0.95474,0.95912
replace,500,111,0.1918,0.1741,4.4519,4.2601,4.2778,23.211157,25.570936,0.956917,0.960893
replace,500,112,0.1917,0.1724,4.2732,4.0815,4.1008,22.29108,24.786543,0.955139,0.959656
replace,500,113,0.1936,0.1743,4.4884,4.2948,4.3141,23.183884,25.751004,0.956867,0.961167
replace,500,114,0.2201,0.181,4.2464,4.0263,4.0654,19.293049,23.460773,0.948168,0.957376
replace,500,115,0.1898,0.1805,4.9995,4.8097,4.819,26.340885,27.698061,0.962036,0.963896
replace,500,116,0.1956,0.1883,4.8523,4.6567,4.664,24.80726,25.768986,0.959689,0.961194
replace,500,117,0.324,0.1784,4.2672,3.9432,4.0888,13.17037,23.919283,0.924072,0.958193
replace,500,118,0.1907,0.1741,4.2593,4.0686,4.0852,22.335081,24.464675,0.955227,0.959125
replace,500,119,0.1963,0.1745,4.2938,4.0975,4.1193,21.873663,24.606304,0.954283,0.95936
replace,500,120,0.1935,0.1757,4.3626,4.1691,4.1869,22.545736,24.829824,0.955646,0.959726
replace,500,121,0.1996,0.1802,4.262,4.0624,4.0818,21.352705,23.651498,0.953168,0.957719
replace,500,122,0.1956,0.1766,4.5147,4.3191,4.3381,23.081288,25.564553,0.956675,0.960883
replace,500,123,0.1937,0.1734,4.3248,4.1311,4.1514,22.32731,24.941176,0.955212,0.959906
replace,500,124,0.1906,0.1715,4.5219,4.3313,4.3504,23.724554,26.366764,0.95785,0.962073
replace,500,125,0.1921,0.1738,4.3236,4.1315,4.1498,22.507028,24.87687,0.955569,0.959802
replace,500,126,0.1967,0.1747,4.4478,4.2511,4.2731,22.6121,25.459645,0.955776,0.960722
replace,500,127,0.1912,0.1767,4.3557,4.1645,4.179,22.780858,24.650255,0.956103,0.959432
replace,500,128,0.1929,0.1738,4.4198,4.2269,4.246,22.91239,25.43038,0.956355,0.960677
replace,500,129,0.1943,0.1763,4.2632,4.0689,4.0869,21.941328,24.181509,0.954424,0.958646
replace,500,130,0.1889,0.1739,4.4122,4.2233,4.2383,23.357332,25.372053,0.957187,0.960587
replace,500,131,0.1935,0.1745,4.2632,4.0697,4.0887,22.032041,24.430946,0.954612,0.959068
replace,500,132,0.1965,0.1732,5.228,5.0315,5.0548,26.605598,30.184758,0.962414,0.966871
replace,500,133,0.191,0.1716,4.3544,4.1634,4.1828,22.797906,25.375291,0.956136,0.960592
replace,500,134,0.1934,0.1793,4.5179,4.3245,4.3386,23.360393,25.197434,0.957193,0.960313
replace,500,135,0.1962,0.1765,4.3239,4.1277,4.1474,22.038226,24.498017,0.954624,0.95918
replace,500,136,0.1881,0.1715,5.0862,4.8981,4.9147,27.039872,29.657143,0.963018,0.966281
replace,500,137,0.1961,0.1755,4.2714,4.0753,4.0959,21.781744,24.338462,0.95409,0.958913
replace,500,138,0.1971,0.175,4.6177,4.4206,4.4427,23.428209,26.386857,0.957316,0.962102
replace,500,139,0.1917,0.1805,4.3055,4.1138,4.125,22.459572,23.853186,0.955476,0.958077
