browser,browser_version,roster_size,repetition,phase,status,final_count,unique_stable_ids,duplicate_stable_ids,exact_identity_set,receiver_rows_accepted,receiver_preparation_ms,receiver_persistence_ms,protocol_completion_latency_ms,observed_wall_time_ms,error_class,error_message
webkit,26.5,50,11,measurement,pass,50,50,0,true,50,3,1168,1182,12787,,
webkit,26.5,50,12,measurement,pass,50,50,0,true,50,3,1202,1219,13100,,
webkit,26.5,50,13,measurement,pass,50,50,0,true,50,3,1210,1222,12770,,
webkit,26.5,50,14,measurement,pass,50,50,0,true,50,3,1187,1203,9040,,
webkit,26.5,50,15,measurement,pass,50,50,0,true,50,3,1162,1183,13065,,
webkit,26.5,50,16,measurement,pass,50,50,0,true,50,3,1186,1204,13613,,
webkit,26.5,50,17,measurement,pass,50,50,0,true,50,3,1193,1206,13103,,
webkit,26.5,50,18,measurement,pass,50,50,0,true,50,3,1203,1221,8959,,
webkit,26.5,50,19,measurement,pass,50,50,0,true,50,2,1183,1201,9253,,
webkit,26.5,50,20,measurement,pass,50,50,0,true,50,3,1201,1226,9382,,
webkit,26.5,50,21,measurement,pass,50,50,0,true,50,2,1161,1174,17975,,
webkit,26.5,50,22,measurement,pass,50,50,0,true,50,2,1171,1186,5539,,
webkit,26.5,50,23,measurement,pass,50,50,0,true,50,3,1177,1189,12641,,
webkit,26.5,50,24,measurement,pass,50,50,0,true,50,3,1216,1239,8978,,
webkit,26.5,50,25,measurement,pass,50,50,0,true,50,3,1216,1250,8964,,
webkit,26.5,50,26,measurement,pass,50,50,0,true,50,2,1189,1206,12632,,
webkit,26.5,50,27,measurement,pass,50,50,0,true,50,3,1225,1239,9145,,
webkit,26.5,50,28,measurement,pass,50,50,0,true,50,3,1174,1185,12536,,
webkit,26.5,50,29,measurement,pass,50,50,0,true,50,3,1192,1207,10464,,
webkit,26.5,50,30,measurement,pass,50,50,0,true,50,2,1236,1255,9104,,
webkit,26.5,200,1,warmup,pass,200,200,0,true,200,5,4122,4147,5333,,
webkit,26.5,200,1,measurement,pass,200,200,0,true,200,5,4135,4154,5309,,
webkit,26.5,200,2,measurement,pass,200,200,0,true,200,5,4094,4107,5150,,
webkit,26.5,200,3,measurement,pass,200,200,0,true,200,4,4105,4123,5121,,
