scenario,variant,roster_size,repetition,outcome_success,state_preservation_rate,final_count,elapsed_ms
transient-empty,empty-payload-guard,1000,4,true,,1000,0
transient-empty,without-empty-guard,1000,4,false,,0,0
stable-identity,full-protocol,1000,5,true,1,1000,1.8670999999999367
stable-identity,without-stable-id,1000,5,false,0,1000,1.8727999999999838
state-continuity,replace-all,1000,5,false,0,1000,0.025899999999978718
state-continuity,state-preserving-merge,1000,5,true,1,1000,1.8143999999999778
message-order,sequence-guard,1000,5,true,,1000,0
message-order,without-sequence-guard,1000,5,false,,1000,0
transient-empty,empty-payload-guard,1000,5,true,,1000,0
transient-empty,without-empty-guard,1000,5,false,,0,0
stable-identity,full-protocol,1000,6,true,1,1000,2.310000000000059
stable-identity,without-stable-id,1000,6,false,0,1000,1.8700999999999794
state-continuity,replace-all,1000,6,false,0,1000,0.025400000000104228
state-continuity,state-preserving-merge,1000,6,true,1,1000,1.8152000000000044
message-order,sequence-guard,1000,6,true,,1000,0
message-order,without-sequence-guard,1000,6,false,,1000,0
transient-empty,empty-payload-guard,1000,6,true,,1000,0
transient-empty,without-empty-guard,1000,6,false,,0,0
stable-identity,full-protocol,1000,7,true,1,1000,1.9138000000000375
stable-identity,without-stable-id,1000,7,false,0,1000,1.9656999999999698
state-continuity,replace-all,1000,7,false,0,1000,0.0262000000000171
state-continuity,state-preserving-merge,1000,7,true,1,1000,2.268899999999917
message-order,sequence-guard,1000,7,true,,1000,0
message-order,without-sequence-guard,1000,7,false,,1000,0
transient-empty,empty-payload-guard,1000,7,true,,1000,0
transient-empty,without-empty-guard,1000,7,false,,0,0
stable-identity,full-protocol,1000,8,true,1,1000,1.9501000000000204
stable-identity,without-stable-id,1000,8,false,0,1000,1.9329000000000178
state-continuity,replace-all,1000,8,false,0,1000,0.027100000000018554
state-continuity,state-preserving-merge,1000,8,true,1,1000,1.8378999999999905
message-order,sequence-guard,1000,8,true,,1000,0
message-order,without-sequence-guard,1000,8,false,,1000,0
transient-empty,empty-payload-guard,1000,8,true,,1000,0
transient-empty,without-empty-guard,1000,8,false,,0,0
stable-identity,full-protocol,1000,9,true,1,1000,1.9099999999999682
stable-identity,without-stable-id,1000,9,false,0,1000,1.924600000000055
state-continuity,replace-all,1000,9,false,0,1000,0.4814999999999827
state-continuity,state-preserving-merge,1000,9,true,1,1000,2.3230000000000928
message-order,sequence-guard,1000,9,true,,1000,0
message-order,without-sequence-guard,1000,9,false,,1000,0
transient-empty,empty-payload-guard,1000,9,true,,1000,0
transient-empty,without-empty-guard,1000,9,false,,0,0
stable-identity,full-protocol,1000,10,true,1,1000,1.8063000000000784
stable-identity,without-stable-id,1000,10,false,0,1000,1.9823000000000093
state-continuity,replace-all,1000,10,false,0,1000,0.025500000000079126
state-continuity,state-preserving-merge,1000,10,true,1,1000,1.8050999999999249
message-order,sequence-guard,1000,10,true,,1000,0
message-order,without-sequence-guard,1000,10,false,,1000,0
transient-empty,empty-payload-guard,1000,10,true,,1000,0
transient-empty,without-empty-guard,1000,10,false,,0,0
stable-identity,full-protocol,1000,11,true,1,1000,1.8970999999999094
stable-identity,without-stable-id,1000,11,false,0,1000,2.9490999999999303
state-continuity,replace-all,1000,11,false,0,1000,0.025899999999978718
state-continuity,state-preserving-merge,1000,11,true,1,1000,1.8133000000000266
message-order,sequence-guard,1000,11,true,,1000,0
message-order,without-sequence-guard,1000,11,false,,1000,0
transient-empty,empty-payload-guard,1000,11,true,,1000,0
transient-empty,without-empty-guard,1000,11,false,,0,0
stable-identity,full-protocol,1000,12,true,1,1000,1.9098999999999933
stable-identity,without-stable-id,1000,12,false,0,1000,1.905300000000011
state-continuity,replace-all,1000,12,false,0,1000,0.024800000000027467
state-continuity,state-preserving-merge,1000,12,true,1,1000,1.8335000000000719
message-order,sequence-guard,1000,12,true,,1000,0
message-order,without-sequence-guard,1000,12,false,,1000,0
transient-empty,empty-payload-guard,1000,12,true,,1000,0
transient-empty,without-empty-guard,1000,12,false,,0,0
stable-identity,full-protocol,1000,13,true,1,1000,1.9910999999999603
stable-identity,without-stable-id,1000,13,false,0,1000,2.3718000000000075
state-continuity,replace-all,1000,13,false,0,1000,0.05920000000003256
state-continuity,state-preserving-merge,1000,13,true,1,1000,2.1475000000000364
message-order,sequence-guard,1000,13,true,,1000,0
message-order,without-sequence-guard,1000,13,false,,1000,0
transient-empty,empty-payload-guard,1000,13,true,,1000,0
transient-empty,without-empty-guard,1000,13,false,,0,0
stable-identity,full-protocol,1000,14,true,1,1000,2.2188999999999623
stable-identity,without-stable-id,1000,14,false,0,1000,2.42349999999999
state-continuity,replace-all,1000,14,false,0,1000,0.06789999999989504
state-continuity,state-preserving-merge,1000,14,true,1,1000,2.113299999999981
message-order,sequence-guard,1000,14,true,,1000,0
message-order,without-sequence-guard,1000,14,false,,1000,0
transient-empty,empty-payload-guard,1000,14,true,,1000,0
transient-empty,without-empty-guard,1000,14,false,,0,0
stable-identity,full-protocol,1000,15,true,1,1000,2.4687000000000126
stable-identity,without-stable-id,1000,15,false,0,1000,1.8675000000000637
state-continuity,replace-all,1000,15,false,0,1000,0.027100000000018554
state-continuity,state-preserving-merge,1000,15,true,1,1000,1.7998999999999796
message-order,sequence-guard,1000,15,true,,1000,0
message-order,without-sequence-guard,1000,15,false,,1000,0
transient-empty,empty-payload-guard,1000,15,true,,1000,0
transient-empty,without-empty-guard,1000,15,false,,0,0
stable-identity,full-protocol,1000,16,true,1,1000,1.8754000000000133
stable-identity,without-stable-id,1000,16,false,0,1000,1.8777000000000044
state-continuity,replace-all,1000,16,false,0,1000,0.025999999999953616
state-continuity,state-preserving-merge,1000,16,true,1,1000,2.0768000000000484
message-order,sequence-guard,1000,16,true,,1000,0
message-order,without-sequence-guard,1000,16,false,,1000,0
transient-empty,empty-payload-guard,1000,16,true,,1000,0
transient-empty,without-empty-guard,1000,16,false,,0,0
stable-identity,full-protocol,1000,17,true,1,1000,2.235400000000027
stable-identity,without-stable-id,1000,17,false,0,1000,2.3033000000000357
state-continuity,replace-all,1000,17,false,0,1000,0.06700000000000728
state-continuity,state-preserving-merge,1000,17,true,1,1000,2.0855999999999995
message-order,sequence-guard,1000,17,true,,1000,0
message-order,without-sequence-guard,1000,17,false,,1000,0
transient-empty,empty-payload-guard,1000,17,true,,1000,0
transient-empty,without-empty-guard,1000,17,false,,0,0
stable-identity,full-protocol,1000,18,true,1,1000,2.170400000000086
stable-identity,without-stable-id,1000,18,false,0,1000,2.251899999999978
state-continuity,replace-all,1000,18,false,0,1000,0.07899999999995089
state-continuity,state-preserving-merge,1000,18,true,1,1000,2.337199999999939
message-order,sequence-guard,1000,18,true,,1000,0
message-order,without-sequence-guard,1000,18,false,,1000,0
transient-empty,empty-payload-guard,1000,18,true,,1000,0
transient-empty,without-empty-guard,1000,18,false,,0,0
stable-identity,full-protocol,1000,19,true,1,1000,2.3197000000000116
stable-identity,without-stable-id,1000,19,false,0,1000,1.9144000000000005
state-continuity,replace-all,1000,19,false,0,1000,0.025500000000079126
state-continuity,state-preserving-merge,1000,19,true,1,1000,1.8064999999999145
message-order,sequence-guard,1000,19,true,,1000,0
message-order,without-sequence-guard,1000,19,false,,1000,0
transient-empty,empty-payload-guard,1000,19,true,,1000,0
transient-empty,without-empty-guard,1000,19,false,,0,0
stable-identity,full-protocol,1000,20,true,1,1000,1.8614999999999782
stable-identity,without-stable-id,1000,20,false,0,1000,1.877299999999991
state-continuity,replace-all,1000,20,false,0,1000,0.02580000000000382
state-continuity,state-preserving-merge,1000,20,true,1,1000,1.8174999999999955
message-order,sequence-guard,1000,20,true,,1000,0
message-order,without-sequence-guard,1000,20,false,,1000,0
transient-empty,empty-payload-guard,1000,20,true,,1000,0
transient-empty,without-empty-guard,1000,20,false,,0,0
stable-identity,full-protocol,1000,21,true,1,1000,1.86850000000004
stable-identity,without-stable-id,1000,21,false,0,1000,1.9201999999999089
state-continuity,replace-all,1000,21,false,0,1000,0.02680000000009386
state-continuity,state-preserving-merge,1000,21,true,1,1000,1.8514000000000124
message-order,sequence-guard,1000,21,true,,1000,0
message-order,without-sequence-guard,1000,21,false,,1000,0
transient-empty,empty-payload-guard,1000,21,true,,1000,0
transient-empty,without-empty-guard,1000,21,false,,0,0
stable-identity,full-protocol,1000,22,true,1,1000,1.9008000000000038
stable-identity,without-stable-id,1000,22,false,0,1000,2.3701999999999543
state-continuity,replace-all,1000,22,false,0,1000,0.026799999999980173
state-continuity,state-preserving-merge,1000,22,true,1,1000,1.8009999999999309
message-order,sequence-guard,1000,22,true,,1000,0
message-order,without-sequence-guard,1000,22,false,,1000,0
transient-empty,empty-payload-guard,1000,22,true,,1000,0
transient-empty,without-empty-guard,1000,22,false,,0,0
stable-identity,full-protocol,1000,23,true,1,1000,1.8607999999999265
stable-identity,without-stable-id,1000,23,false,0,1000,1.8845000000000027
state-continuity,replace-all,1000,23,false,0,1000,0.026399999999966894
state-continuity,state-preserving-merge,1000,23,true,1,1000,1.810100000000034
message-order,sequence-guard,1000,23,true,,1000,0
message-order,without-sequence-guard,1000,23,false,,1000,0
transient-empty,empty-payload-guard,1000,23,true,,1000,0
transient-empty,without-empty-guard,1000,23,false,,0,0
stable-identity,full-protocol,1000,24,true,1,1000,1.905999999999949
stable-identity,without-stable-id,1000,24,false,0,1000,1.9920999999999367
state-continuity,replace-all,1000,24,false,0,1000,0.028500000000008185
state-continuity,state-preserving-merge,1000,24,true,1,1000,1.8251000000000204
message-order,sequence-guard,1000,24,true,,1000,0
message-order,without-sequence-guard,1000,24,false,,1000,0
transient-empty,empty-payload-guard,1000,24,true,,1000,0
transient-empty,without-empty-guard,1000,24,false,,0,0
stable-identity,full-protocol,1000,25,true,1,1000,1.8636999999999944
stable-identity,without-stable-id,1000,25,false,0,1000,1.8692999999999529
state-continuity,replace-all,1000,25,false,0,1000,0.02719999999999345
state-continuity,state-preserving-merge,1000,25,true,1,1000,1.8123000000000502
message-order,sequence-guard,1000,25,true,,1000,0
message-order,without-sequence-guard,1000,25,false,,1000,0
transient-empty,empty-payload-guard,1000,25,true,,1000,0
transient-empty,without-empty-guard,1000,25,false,,0,0
stable-identity,full-protocol,1000,26,true,1,1000,2.2889999999999873
stable-identity,without-stable-id,1000,26,false,0,1000,1.842999999999961
state-continuity,replace-all,1000,26,false,0,1000,0.025300000000015643
state-continuity,state-preserving-merge,1000,26,true,1,1000,1.7995999999999412
message-order,sequence-guard,1000,26,true,,1000,0
message-order,without-sequence-guard,1000,26,false,,1000,0
transient-empty,empty-payload-guard,1000,26,true,,1000,0
transient-empty,without-empty-guard,1000,26,false,,0,0
stable-identity,full-protocol,1000,27,true,1,1000,1.8631000000000313
stable-identity,without-stable-id,1000,27,false,0,1000,1.8699000000000296
state-continuity,replace-all,1000,27,false,0,1000,0.026900000000068758
state-continuity,state-preserving-merge,1000,27,true,1,1000,1.8095999999999322
message-order,sequence-guard,1000,27,true,,1000,0
message-order,without-sequence-guard,1000,27,false,,1000,0
transient-empty,empty-payload-guard,1000,27,true,,1000,0
transient-empty,without-empty-guard,1000,27,false,,0,0
stable-identity,full-protocol,1000,28,true,1,1000,1.8605000000000018
stable-identity,without-stable-id,1000,28,false,0,1000,1.8584999999999354
state-continuity,replace-all,1000,28,false,0,1000,0.024999999999977263
state-continuity,state-preserving-merge,1000,28,true,1,1000,1.8031000000000859
message-order,sequence-guard,1000,28,true,,1000,0
message-order,without-sequence-guard,1000,28,false,,1000,0
transient-empty,empty-payload-guard,1000,28,true,,1000,0
transient-empty,without-empty-guard,1000,28,false,,0,0
stable-identity,full-protocol,1000,29,true,1,1000,1.8900999999999613
stable-identity,without-stable-id,1000,29,false,0,1000,1.8759000000000015
state-continuity,replace-all,1000,29,false,0,1000,0.026099999999928514
state-continuity,state-preserving-merge,1000,29,true,1,1000,2.1336000000000013
message-order,sequence-guard,1000,29,true,,1000,0
message-order,without-sequence-guard,1000,29,false,,1000,0
transient-empty,empty-payload-guard,1000,29,true,,1000,0
transient-empty,without-empty-guard,1000,29,false,,0,0
stable-identity,full-protocol,1000,30,true,1,1000,1.8537000000000035
stable-identity,without-stable-id,1000,30,false,0,1000,1.844699999999989
state-continuity,replace-all,1000,30,false,0,1000,0.024499999999989086
state-continuity,state-preserving-merge,1000,30,true,1,1000,1.800899999999956
message-order,sequence-guard,1000,30,true,,1000,0
message-order,without-sequence-guard,1000,30,false,,1000,0
transient-empty,empty-payload-guard,1000,30,true,,1000,0
transient-empty,without-empty-guard,1000,30,false,,0,0
stable-identity,full-protocol,1000,31,true,1,1000,1.8606000000000904
stable-identity,without-stable-id,1000,31,false,0,1000,1.8420999999999594
state-continuity,replace-all,1000,31,false,0,1000,0.025999999999953616
state-continuity,state-preserving-merge,1000,31,true,1,1000,1.7994999999999663
message-order,sequence-guard,1000,31,true,,1000,0
message-order,without-sequence-guard,1000,31,false,,1000,0
transient-empty,empty-payload-guard,1000,31,true,,1000,0
transient-empty,without-empty-guard,1000,31,false,,0,0
stable-identity,full-protocol,1000,32,true,1,1000,1.9259999999999309
stable-identity,without-stable-id,1000,32,false,0,1000,1.8437999999999874
state-continuity,replace-all,1000,32,false,0,1000,0.02580000000000382
state-continuity,state-preserving-merge,1000,32,true,1,1000,1.822999999999979
message-order,sequence-guard,1000,32,true,,1000,0
message-order,without-sequence-guard,1000,32,false,,1000,0
transient-empty,empty-payload-guard,1000,32,true,,1000,0
transient-empty,without-empty-guard,1000,32,false,,0,0
stable-identity,full-protocol,1000,33,true,1,1000,1.8795999999999822
stable-identity,without-stable-id,1000,33,false,0,1000,2.4524000000000115
state-continuity,replace-all,1000,33,false,0,1000,0.02539999999999054
state-continuity,state-preserving-merge,1000,33,true,1,1000,1.7701000000000704
message-order,sequence-guard,1000,33,true,,1000,0
message-order,without-sequence-guard,1000,33,false,,1000,0
transient-empty,empty-payload-guard,1000,33,true,,1000,0
transient-empty,without-empty-guard,1000,33,false,,0,0
stable-identity,full-protocol,1000,34,true,1,1000,1.8414000000000215
stable-identity,without-stable-id,1000,34,false,0,1000,1.9605999999999995
state-continuity,replace-all,1000,34,false,0,1000,0.024599999999963984
state-continuity,state-preserving-merge,1000,34,true,1,1000,1.844500000000039
message-order,sequence-guard,1000,34,true,,1000,0
message-order,without-sequence-guard,1000,34,false,,1000,0
transient-empty,empty-payload-guard,1000,34,true,,1000,0
transient-empty,without-empty-guard,1000,34,false,,0,0
stable-identity,full-protocol,1000,35,true,1,1000,1.8663999999999987
stable-identity,without-stable-id,1000,35,false,0,1000,1.8548000000000684
state-continuity,replace-all,1000,35,false,0,1000,0.024900000000002365
state-continuity,state-preserving-merge,1000,35,true,1,1000,1.8147000000000162
message-order,sequence-guard,1000,35,true,,1000,0
message-order,without-sequence-guard,1000,35,false,,1000,0
transient-empty,empty-payload-guard,1000,35,true,,1000,0
transient-empty,without-empty-guard,1000,35,false,,0,0
stable-identity,full-protocol,1000,36,true,1,1000,1.8856000000000677
stable-identity,without-stable-id,1000,36,false,0,1000,1.863399999999956
state-continuity,replace-all,1000,36,false,0,1000,0.025899999999978718
state-continuity,state-preserving-merge,1000,36,true,1,1000,1.8149000000000797
message-order,sequence-guard,1000,36,true,,1000,0
message-order,without-sequence-guard,1000,36,false,,1000,0
transient-empty,empty-payload-guard,1000,36,true,,1000,0
transient-empty,without-empty-guard,1000,36,false,,0,0
stable-identity,full-protocol,1000,37,true,1,1000,2.2700999999999567
stable-identity,without-stable-id,1000,37,false,0,1000,1.941500000000019
state-continuity,replace-all,1000,37,false,0,1000,0.025300000000015643
state-continuity,state-preserving-merge,1000,37,true,1,1000,1.7836999999999534
message-order,sequence-guard,1000,37,true,,1000,0
message-order,without-sequence-guard,1000,37,false,,1000,0
transient-empty,empty-payload-guard,1000,37,true,,1000,0
transient-empty,without-empty-guard,1000,37,false,,0,0
stable-identity,full-protocol,1000,38,true,1,1000,1.8577999999999975
stable-identity,without-stable-id,1000,38,false,0,1000,1.875
state-continuity,replace-all,1000,38,false,0,1000,0.025100000000065847
state-continuity,state-preserving-merge,1000,38,true,1,1000,1.822400000000016
message-order,sequence-guard,1000,38,true,,1000,0
message-order,without-sequence-guard,1000,38,false,,1000,0
transient-empty,empty-payload-guard,1000,38,true,,1000,0
transient-empty,without-empty-guard,1000,38,false,,0,0
stable-identity,full-protocol,1000,39,true,1,1000,1.8678999999999633
stable-identity,without-stable-id,1000,39,false,0,1000,1.869199999999978
state-continuity,replace-all,1000,39,false,0,1000,0.02549999999996544
state-continuity,state-preserving-merge,1000,39,true,1,1000,1.8641000000000076
message-order,sequence-guard,1000,39,true,,1000,0
message-order,without-sequence-guard,1000,39,false,,1000,0
transient-empty,empty-payload-guard,1000,39,true,,1000,0
transient-empty,without-empty-guard,1000,39,false,,0,0
stable-identity,full-protocol,1000,40,true,1,1000,1.9187999999999192
stable-identity,without-stable-id,1000,40,false,0,1000,1.864400000000046
state-continuity,replace-all,1000,40,false,0,1000,0.024499999999989086
state-continuity,state-preserving-merge,1000,40,true,1,1000,2.2536999999999807
message-order,sequence-guard,1000,40,true,,1000,0
message-order,without-sequence-guard,1000,40,false,,1000,0
transient-empty,empty-payload-guard,1000,40,true,,1000,0
transient-empty,without-empty-guard,1000,40,false,,0,0
stable-identity,full-protocol,1000,41,true,1,1000,1.858000000000061
stable-identity,without-stable-id,1000,41,false,0,1000,1.8473000000000184
state-continuity,replace-all,1000,41,false,0,1000,0.024500000000102773
state-continuity,state-preserving-merge,1000,41,true,1,1000,1.8010999999999058
message-order,sequence-guard,1000,41,true,,1000,0
message-order,without-sequence-guard,1000,41,false,,1000,0
transient-empty,empty-payload-guard,1000,41,true,,1000,0
transient-empty,without-empty-guard,1000,41,false,,0,0
stable-identity,full-protocol,1000,42,true,1,1000,1.876800000000003
stable-identity,without-stable-id,1000,42,false,0,1000,1.8544000000000551
state-continuity,replace-all,1000,42,false,0,1000,0.025200000000040745
state-continuity,state-preserving-merge,1000,42,true,1,1000,1.8401999999999816
message-order,sequence-guard,1000,42,true,,1000,0
message-order,without-sequence-guard,1000,42,false,,1000,0
transient-empty,empty-payload-guard,1000,42,true,,1000,0
transient-empty,without-empty-guard,1000,42,false,,0,0
stable-identity,full-protocol,1000,43,true,1,1000,1.8679999999999382
stable-identity,without-stable-id,1000,43,false,0,1000,1.8520000000000891
state-continuity,replace-all,1000,43,false,0,1000,0.025600000000054024
state-continuity,state-preserving-merge,1000,43,true,1,1000,1.8211000000000013
message-order,sequence-guard,1000,43,true,,1000,0
message-order,without-sequence-guard,1000,43,false,,1000,0
transient-empty,empty-payload-guard,1000,43,true,,1000,0
transient-empty,without-empty-guard,1000,43,false,,0,0
stable-identity,full-protocol,1000,44,true,1,1000,1.8652000000000726
stable-identity,without-stable-id,1000,44,false,0,1000,2.342999999999961
state-continuity,replace-all,1000,44,false,0,1000,0.026000000000067303
state-continuity,state-preserving-merge,1000,44,true,1,1000,1.7930000000000064
message-order,sequence-guard,1000,44,true,,1000,0
message-order,without-sequence-guard,1000,44,false,,1000,0
transient-empty,empty-payload-guard,1000,44,true,,1000,0
transient-empty,without-empty-guard,1000,44,false,,0,0
stable-identity,full-protocol,1000,45,true,1,1000,1.8685999999999012
stable-identity,without-stable-id,1000,45,false,0,1000,1.8654000000000224
state-continuity,replace-all,1000,45,false,0,1000,0.025200000000040745
state-continuity,state-preserving-merge,1000,45,true,1,1000,1.808999999999969
message-order,sequence-guard,1000,45,true,,1000,0
message-order,without-sequence-guard,1000,45,false,,1000,0
transient-empty,empty-payload-guard,1000,45,true,,1000,0
transient-empty,without-empty-guard,1000,45,false,,0,0
stable-identity,full-protocol,1000,46,true,1,1000,1.869100000000003
stable-identity,without-stable-id,1000,46,false,0,1000,1.8570999999999458
state-continuity,replace-all,1000,46,false,0,1000,0.024999999999977263
state-continuity,state-preserving-merge,1000,46,true,1,1000,1.7976999999999634
message-order,sequence-guard,1000,46,true,,1000,0
message-order,without-sequence-guard,1000,46,false,,1000,0
transient-empty,empty-payload-guard,1000,46,true,,1000,0
transient-empty,without-empty-guard,1000,46,false,,0,0
stable-identity,full-protocol,1000,47,true,1,1000,1.904999999999859
stable-identity,without-stable-id,1000,47,false,0,1000,1.8614999999999782
state-continuity,replace-all,1000,47,false,0,1000,0.02680000000009386
state-continuity,state-preserving-merge,1000,47,true,1,1000,1.8074000000001433
message-order,sequence-guard,1000,47,true,,1000,0
message-order,without-sequence-guard,1000,47,false,,1000,0
transient-empty,empty-payload-guard,1000,47,true,,1000,0
transient-empty,without-empty-guard,1000,47,false,,0,0
stable-identity,full-protocol,1000,48,true,1,1000,2.307299999999941
stable-identity,without-stable-id,1000,48,false,0,1000,1.8442999999999756
state-continuity,replace-all,1000,48,false,0,1000,0.027700000000095315
state-continuity,state-preserving-merge,1000,48,true,1,1000,1.7907999999999902
message-order,sequence-guard,1000,48,true,,1000,0
message-order,without-sequence-guard,1000,48,false,,1000,0
transient-empty,empty-payload-guard,1000,48,true,,1000,0
transient-empty,without-empty-guard,1000,48,false,,0,0
stable-identity,full-protocol,1000,49,true,1,1000,1.8792000000000826
stable-identity,without-stable-id,1000,49,false,0,1000,1.8722999999999956
state-continuity,replace-all,1000,49,false,0,1000,0.024100000000089494
state-continuity,state-preserving-merge,1000,49,true,1,1000,1.8113000000000739
message-order,sequence-guard,1000,49,true,,1000,0
message-order,without-sequence-guard,1000,49,false,,1000,0
transient-empty,empty-payload-guard,1000,49,true,,1000,0
transient-empty,without-empty-guard,1000,49,false,,0,0
stable-identity,full-protocol,1000,50,true,1,1000,1.8787999999999556
stable-identity,without-stable-id,1000,50,false,0,1000,1.8939000000000306
state-continuity,replace-all,1000,50,false,0,1000,0.0262000000000171
state-continuity,state-preserving-merge,1000,50,true,1,1000,1.8079999999999927
message-order,sequence-guard,1000,50,true,,1000,0
message-order,without-sequence-guard,1000,50,false,,1000,0
transient-empty,empty-payload-guard,1000,50,true,,1000,0
transient-empty,without-empty-guard,1000,50,false,,0,0
stable-identity,full-protocol,1000,51,true,1,1000,1.8674000000000888
stable-identity,without-stable-id,1000,51,false,0,1000,1.8638999999998305
state-continuity,replace-all,1000,51,false,0,1000,0.024599999999963984
state-continuity,state-preserving-merge,1000,51,true,1,1000,2.1528999999998177
message-order,sequence-guard,1000,51,true,,1000,0
message-order,without-sequence-guard,1000,51,false,,1000,0
transient-empty,empty-payload-guard,1000,51,true,,1000,0
transient-empty,without-empty-guard,1000,51,false,,0,0
stable-identity,full-protocol,1000,52,true,1,1000,1.8709999999998672
stable-identity,without-stable-id,1000,52,false,0,1000,1.8463000000001557
state-continuity,replace-all,1000,52,false,0,1000,0.025599999999940337
state-continuity,state-preserving-merge,1000,52,true,1,1000,1.7916000000000167
message-order,sequence-guard,1000,52,true,,1000,0
message-order,without-sequence-guard,1000,52,false,,1000,0
transient-empty,empty-payload-guard,1000,52,true,,1000,0
transient-empty,without-empty-guard,1000,52,false,,0,0
stable-identity,full-protocol,1000,53,true,1,1000,1.8683000000000902
stable-identity,without-stable-id,1000,53,false,0,1000,1.8669999999999618
state-continuity,replace-all,1000,53,false,0,1000,0.024999999999863576
state-continuity,state-preserving-merge,1000,53,true,1,1000,1.8061999999999898
message-order,sequence-guard,1000,53,true,,1000,0
message-order,without-sequence-guard,1000,53,false,,1000,0
transient-empty,empty-payload-guard,1000,53,true,,1000,0
transient-empty,without-empty-guard,1000,53,false,,0,0
stable-identity,full-protocol,1000,54,true,1,1000,1.8636000000001332
stable-identity,without-stable-id,1000,54,false,0,1000,1.8572999999998956
state-continuity,replace-all,1000,54,false,0,1000,0.03150000000005093
state-continuity,state-preserving-merge,1000,54,true,1,1000,2.417399999999816
message-order,sequence-guard,1000,54,true,,1000,0
message-order,without-sequence-guard,1000,54,false,,1000,0
transient-empty,empty-payload-guard,1000,54,true,,1000,0
transient-empty,without-empty-guard,1000,54,false,,0,0
stable-identity,full-protocol,1000,55,true,1,1000,2.815499999999929
stable-identity,without-stable-id,1000,55,false,0,1000,2.4940999999998894
state-continuity,replace-all,1000,55,false,0,1000,0.026000000000067303
state-continuity,state-preserving-merge,1000,55,true,1,1000,2.51949999999988
message-order,sequence-guard,1000,55,true,,1000,0
message-order,without-sequence-guard,1000,55,false,,1000,0
transient-empty,empty-payload-guard,1000,55,true,,1000,0
transient-empty,without-empty-guard,1000,55,false,,0,0
stable-identity,full-protocol,1000,56,true,1,1000,2.626600000000053
stable-identity,without-stable-id,1000,56,false,0,1000,1.9575000000002092
state-continuity,replace-all,1000,56,false,0,1000,0.0284999999998945
state-continuity,state-preserving-merge,1000,56,true,1,1000,2.534199999999828
message-order,sequence-guard,1000,56,true,,1000,0
message-order,without-sequence-guard,1000,56,false,,1000,0
transient-empty,empty-payload-guard,1000,56,true,,1000,0
transient-empty,without-empty-guard,1000,56,false,,0,0
stable-identity,full-protocol,1000,57,true,1,1000,2.7527999999999793
stable-identity,without-stable-id,1000,57,false,0,1000,2.141700000000128
state-continuity,replace-all,1000,57,false,0,1000,0.0342000000000553
state-continuity,state-preserving-merge,1000,57,true,1,1000,3.13149999999996
message-order,sequence-guard,1000,57,true,,1000,0
message-order,without-sequence-guard,1000,57,false,,1000,0
transient-empty,empty-payload-guard,1000,57,true,,1000,0
transient-empty,without-empty-guard,1000,57,false,,0,0
stable-identity,full-protocol,1000,58,true,1,1000,2.7799999999999727
stable-identity,without-stable-id,1000,58,false,0,1000,1.852999999999838
state-continuity,replace-all,1000,58,false,0,1000,0.025300000000015643
state-continuity,state-preserving-merge,1000,58,true,1,1000,1.7880999999999858
message-order,sequence-guard,1000,58,true,,1000,0
message-order,without-sequence-guard,1000,58,false,,1000,0
transient-empty,empty-payload-guard,1000,58,true,,1000,0
transient-empty,without-empty-guard,1000,58,false,,0,0
stable-identity,full-protocol,1000,59,true,1,1000,2.3122000000000753
stable-identity,without-stable-id,1000,59,false,0,1000,1.8618999999998778
state-continuity,replace-all,1000,59,false,0,1000,0.02430000000003929
state-continuity,state-preserving-merge,1000,59,true,1,1000,1.828899999999976
message-order,sequence-guard,1000,59,true,,1000,0
message-order,without-sequence-guard,1000,59,false,,1000,0
transient-empty,empty-payload-guard,1000,59,true,,1000,0
transient-empty,without-empty-guard,1000,59,false,,0,0
stable-identity,full-protocol,1000,60,true,1,1000,1.875300000000152
stable-identity,without-stable-id,1000,60,false,0,1000,1.8958000000000084
state-continuity,replace-all,1000,60,false,0,1000,0.025100000000065847
state-continuity,state-preserving-merge,1000,60,true,1,1000,1.835700000000088
message-order,sequence-guard,1000,60,true,,1000,0
message-order,without-sequence-guard,1000,60,false,,1000,0
transient-empty,empty-payload-guard,1000,60,true,,1000,0
transient-empty,without-empty-guard,1000,60,false,,0,0
stable-identity,full-protocol,1000,61,true,1,1000,1.8773000000001048
stable-identity,without-stable-id,1000,61,false,0,1000,1.9202999999999975
state-continuity,replace-all,1000,61,false,0,1000,0.026699999999891588
state-continuity,state-preserving-merge,1000,61,true,1,1000,1.830699999999979
message-order,sequence-guard,1000,61,true,,1000,0
message-order,without-sequence-guard,1000,61,false,,1000,0
transient-empty,empty-payload-guard,1000,61,true,,1000,0
transient-empty,without-empty-guard,1000,61,false,,0,0
stable-identity,full-protocol,1000,62,true,1,1000,1.9429999999999836
stable-identity,without-stable-id,1000,62,false,0,1000,2.0861999999999625
state-continuity,replace-all,1000,62,false,0,1000,0.026600000000144064
state-continuity,state-preserving-merge,1000,62,true,1,1000,2.4223000000001775
message-order,sequence-guard,1000,62,true,,1000,0
message-order,without-sequence-guard,1000,62,false,,1000,0
transient-empty,empty-payload-guard,1000,62,true,,1000,0
transient-empty,without-empty-guard,1000,62,false,,0,0
stable-identity,full-protocol,1000,63,true,1,1000,1.991800000000012
stable-identity,without-stable-id,1000,63,false,0,1000,1.8997000000001663
